provider_id,provider_name,provider_type,specialty,cedula_profesional,tax_id,street_address,city,state,zip_code,phone,email,network_tier,contract_start_date,contract_end_date,is_accepting_patients,quality_rating
PRV00290,Almonte-Longoria - San Diego de la Montaña,Clinic,Walk-in Clinic,,RECF351121MGM,"Ampliación Nueva Zelandia 524 Edif. 151 , Depto. 651",San Diego de la Montaña,COL,27679,1-766-452-7070x54365,xherrera@example.com,Tier 1 - Preferred,2020-05-26,2022-05-26,True,4.1
PRV00291,"Rojo, Rolón y Aragón - San Rebeca los altos",Hospital,Children's Hospital,,UAJZ4608149MK,Corredor Maldivas 214 Interior 500,San Rebeca los altos,OAX,02734-8412,573.989.3001x0706,,Tier 1 - Preferred,2022-02-28,2023-02-28,True,
PRV00292,Industrias Navarrete-Saucedo - Vieja Bahamas,Clinic,Multi-Specialty Clinic,,KIKL530414VKV,Prolongación Mejía 287 Interior 006,Vieja Bahamas,MICH,46108-1680,1-985-565-2492,aldo14@example.net,Tier 2 - Standard,2016-08-11,2018-08-11,True,4.1
PRV00293,Carbajal y Asociados - San María Elena los bajos,Imaging Center,Diagnostic Imaging,,TISP6211301PP,Periférico Cazares 722 184,San María Elena los bajos,MOR,92258-7634,1-556-207-8978x779,,Tier 2 - Standard,2017-10-30,2021-10-29,True,
PRV00294,Ruelas y Baca e Hijos - San Modesto los altos,Hospital,Women's Hospital,,UIOZ581222WIX,Viaducto Venezuela 578 892,San Modesto los altos,GRO,84556-0387,135.169.6239,armaspaulina@example.com,Tier 1 - Preferred,2016-05-08,2019-05-08,False,
PRV00295,Carrasco-Cantú S. R.L. de C.V. - Monterrey,Clinic,Walk-in Clinic,,WAZM251226XL8,Diagonal Eslovaquia 068 Interior 954,Monterrey,NL,03275-7919,433-451-9040,gerardo25@example.net,Tier 2 - Standard,2021-03-06,2022-03-06,True,3.4
PRV00296,Dr. Miguel Soto Rodríguez,Individual,Pediatrics,43273304,BAPG620522VLF,"Prolongación Delgadillo 394 Edif. 162 , Depto. 966",San Asunción de la Montaña,ZAC,48706-2569,(991)209-2861x6356,,Tier 2 - Standard,2021-07-31,2023-07-31,True,4.9
PRV00297,Crespo y Asociados - San Lorena los bajos,Laboratory,Diagnostic Lab,,BOOO980113TWC,Peatonal Estados Unidos de América 786 317,San Lorena los bajos,CHIH,73578,+95(7)8282942217,victoriarenteria@example.net,Tier 2 - Standard,2019-03-08,2020-03-07,True,3.0
PRV00298,Castro-Zayas A.C. - Vieja República de Moldova,Laboratory,Pathology Lab,,WUHX030222RFT,Calle Michoacán de Ocampo 020 678,Vieja República de Moldova,SON,44293,091.294.7424,cbaca@example.net,Tier 1 - Preferred,2017-01-13,2018-01-13,True,3.4
PRV00299,Dr. Lilia Gracia Serna,Individual,Gastroenterology,92793579,EOWM2006278FK,Pasaje Sur Ávalos 096 Interior 713,Nueva Guinea Bissau,SLP,21191-0013,1-811-212-6622x173,estela48@example.org,Tier 1 - Preferred,2020-08-19,2024-08-18,True,4.7
PRV00300,Club Téllez y García - Apodaca,Laboratory,Clinical Laboratory,,GUPC570502LHN,Boulevard Norte Villanueva 677 255,Apodaca,NL,22057,889-195-6580x0566,fescamilla@example.net,Tier 2 - Standard,2023-09-07,2025-09-06,True,3.2
PRV00301,Proyectos Villaseñor-Rolón - San Elvira los altos,Clinic,Multi-Specialty Clinic,,OOQV9311196Q9,Ampliación Rodarte 138 720,San Elvira los altos,SON,05773,709.683.6964x3474,,Tier 1 - Preferred,2021-06-06,2025-06-05,True,
PRV00302,Dr. Silvano Meza Caraballo,Individual,Gastroenterology,57366918,QISV280117PEG,Corredor Arredondo 426 Interior 222,San Jacobo los bajos,QROO,53661,+33(0)7205189254,olivomaria-elena@example.com,Out of Network,2023-11-15,2025-11-14,True,3.1
PRV00303,Dr. Teodoro Acevedo Tello,Individual,OB/GYN,08526840,OEEL971016P8C,Calle Chihuahua 736 Interior 275,Xalapa,VER,77154-4803,756-855-9116,silvano48@example.com,Tier 1 - Preferred,2019-05-04,2021-05-03,True,4.8
PRV00304,Dr. Samuel Zaragoza Preciado,Individual,Emergency Medicine,15410593,BACE231117L8O,Calle Sur Ruelas 524 994,Xalapa,VER,91467-8332,909.000.2179x9446,pascual43@example.net,Tier 2 - Standard,2021-06-22,2026-06-21,True,
PRV00305,Dr. Jorge Luis Rodríquez Pacheco,Individual,Oncology,11566742,DAEX491214376,Privada Mali 987 Interior 045,San Marcela los bajos,SON,70318-9081,634-761-2676x00740,miramontesabel@example.org,Out of Network,2021-03-10,2025-03-09,True,4.3
PRV00306,Ávalos A.C. - Vieja Suiza,Imaging Center,Diagnostic Imaging,,YUES990619WL5,"Circunvalación Sur Zúñiga 669 Edif. 328 , Depto. 066",Vieja Suiza,SON,73465-8859,757.882.1434x4348,valadeztimoteo@example.com,Tier 2 - Standard,2017-03-21,2021-03-20,True,5.0
PRV00307,Dr. Conchita Sosa Carrero,Individual,Family Medicine,87277002,GOAX870715QXL,"Callejón Australia 910 Edif. 182 , Depto. 539",San Santiago los altos,ZAC,85369-6376,(430)781-0184x706,,Tier 1 - Preferred,2018-03-16,2022-03-15,False,
PRV00308,Dr. Micaela Gutiérrez Reynoso,Individual,Gastroenterology,16578358,EUST22080342Z,"Circunvalación Tlaxcala 387 Edif. 735 , Depto. 137",San Anabel los altos,COAH,83301,1-944-788-3310,esthervallejo@example.net,Tier 1 - Preferred,2016-06-15,2017-06-15,True,5.0
PRV00309,Nieto-Gastélum - Nueva Mali,Laboratory,Pathology Lab,,EEVG490130K5E,"Viaducto Beltrán 827 Edif. 952 , Depto. 356",Nueva Mali,SIN,51159,195-225-0985,,Out of Network,2021-08-12,2022-08-12,True,4.8
PRV00310,Dr. Gabriela Noriega Benítez,Individual,Cardiology,74182618,UIMV911123KWQ,"Ampliación Manzanares 853 Edif. 237 , Depto. 822",San Rebeca los bajos,TAMPS,32651,390.247.0843,julio-cesarvaldez@example.net,Tier 1 - Preferred,2023-11-16,2025-11-15,True,
PRV00311,Dr. Humberto Alemán Menchaca,Individual,Endocrinology,05162395,AIBM630320LS3,"Andador Querétaro 920 Edif. 317 , Depto. 312",Naucalpan,MEX,84505-1285,374-316-6234x69692,arceliahuerta@example.net,Tier 1 - Preferred,2024-03-30,2029-03-29,True,3.3
PRV00312,Proyectos Ríos-Jurado - San Paola de la Montaña,Clinic,Walk-in Clinic,,KIZP150122UL0,Retorno Guanajuato 745 414,San Paola de la Montaña,COAH,12212,033-437-4485,tafoyaestela@example.org,Tier 1 - Preferred,2016-05-08,2017-05-08,True,3.5
PRV00313,Dr. Fabiola Zambrano Medina,Individual,Ophthalmology,38553777,IIXD751016Z5Q,Viaducto Norte Apodaca 721 Interior 425,San Mitzy los bajos,AGS,64311,1-945-649-1052,,Tier 1 - Preferred,2017-04-07,2021-04-06,True,3.8
PRV00314,Dr. Victoria Tafoya Valencia,Individual,Pediatrics,09361073,LUWK3307317GP,Calle República Centroafricana 348 257,San Benito los bajos,CHIH,01016,(814)555-6568x6020,espartaco82@example.net,Out of Network,2015-10-13,2020-10-11,True,3.4
PRV00315,Dr. Gerardo Gamboa Tórrez,Individual,Dermatology,09464200,GEEY181101IRV,"Avenida Madagascar 342 Edif. 653 , Depto. 938",San Dolores los altos,HGO,46933,1-571-916-8540,marcelacadena@example.net,Tier 2 - Standard,2019-03-05,2020-03-04,False,3.2
PRV00316,Dr. Gilberto Bustos Sisneros,Individual,Infectious Disease,81519776,AOSI790406KMQ,"Andador Rivera 825 Edif. 992 , Depto. 394",Vieja Turkmenistán,COL,87987-6428,(884)820-7842x4680,solisaurelio@example.net,Out of Network,2022-06-14,2027-06-13,True,
PRV00317,Dr. Paulina Villaseñor Molina,Individual,Orthopedics,08632319,VIHI161212G6O,"Periférico Veracruz de Ignacio de la Llave 547 Edif. 023 , Depto. 007",Naucalpan,MEX,76055-6261,07643533587,lilia59@example.com,Out of Network,2023-10-19,2024-10-18,True,
PRV00318,Dr. María Luisa Vélez Ulloa,Individual,Endocrinology,20606371,XUNK4409079M7,Pasaje Sur Anaya 098 897,Nueva Croacia,COL,18727,1-550-046-9140,,Tier 2 - Standard,2022-10-29,2027-10-28,True,4.7
PRV00319,Dr. Adán Jurado Melgar,Individual,OB/GYN,46780756,QERS330427JI7,Peatonal Bangladesh 437 Interior 291,San Trinidad de la Montaña,GRO,28982,012-023-8765x420,wrenteria@example.net,Tier 2 - Standard,2017-09-22,2021-09-21,True,
PRV00320,Dr. Miguel Ángel Mascareñas Ocasio,Individual,Neurology,28597114,RIWF22070590U,"Circuito Soria 546 Edif. 596 , Depto. 767",San Alicia los altos,NAY,80663,881.217.8372,anabelguerra@example.net,Tier 2 - Standard,2016-03-12,2018-03-12,True,3.2
PRV00321,Dr. Ruby Cervantes Galván,Individual,Family Medicine,58736936,NISQ361003GEU,Periférico Menéndez 401 Interior 247,San Eduardo de la Montaña,OAX,56545-9332,1-394-658-4603,morauriel@example.org,Tier 2 - Standard,2022-03-18,2023-03-18,True,4.5
PRV00322,Industrias Farías y Zúñiga - Toluca,Pharmacy,Retail Pharmacy,,WEGB371123YZ6,Eje vial Norte Galarza 501 Interior 095,Toluca,MEX,91298,+12(9)2637723703,danielaviera@example.com,Tier 2 - Standard,2022-08-12,2024-08-11,True,
PRV00323,Ordóñez S.C. - Xochimilco,Clinic,Walk-in Clinic,,CAWN250306INC,"Retorno Miranda 060 Edif. 007 , Depto. 824",Xochimilco,CDMX,75308-2339,05634422000,,Tier 1 - Preferred,2017-11-25,2021-11-24,True,
PRV00324,Miramontes y Pantoja y Asociados - Nezahualcóyotl,Pharmacy,Specialty Pharmacy,,HOYH460623FI9,"Peatonal Norte Magaña 890 Edif. 946 , Depto. 085",Nezahualcóyotl,MEX,85725,1-065-464-9458,,Out of Network,2020-08-08,2023-08-08,True,4.8
PRV00325,Grupo Alcántar y Menchaca - Nueva Sudán del Sur,Hospital,Women's Hospital,,PORN5110163BJ,Andador Nuevo León 121 Interior 531,Nueva Sudán del Sur,MOR,62924-9406,1-502-312-3209x78736,ngurule@example.com,Tier 2 - Standard,2024-07-13,2025-07-13,True,4.2
PRV00326,Dr. Daniel Muñiz Jáquez,Individual,Radiology,76581160,AEOY711224I1S,Andador Burundi 428 911,Santa Catarina,NL,92597,488.451.7503x7411,montesmateo@example.org,Tier 2 - Standard,2022-05-29,2025-05-28,True,
PRV00327,Barreto-Castañeda S.A. - Celaya,Laboratory,Clinical Laboratory,,HUPC9910300TN,"Circunvalación Olivárez 615 Edif. 988 , Depto. 378",Celaya,GTO,62838-5673,280.605.7572,zaragozapedro@example.org,Tier 2 - Standard,2021-04-18,2022-04-18,True,3.4
PRV00328,Grupo Villa-Arroyo - San José Eduardo de la Montaña,Pharmacy,Specialty Pharmacy,,RADL240315Y84,Callejón Chiapas 920 Interior 392,San José Eduardo de la Montaña,MICH,04979-0786,279.169.3176,,Tier 2 - Standard,2015-08-23,2016-08-22,False,4.4
PRV00329,"Industrias Gastélum, Solís y Segovia - Nueva Sudán del Sur",Hospital,General Hospital,,WAQH1310161UV,Callejón Páez 743 Interior 344,Nueva Sudán del Sur,GRO,32320-7071,1-168-265-5233,yamador@example.net,Out of Network,2018-08-03,2020-08-02,True,
PRV00330,Despacho Girón-Alfaro - San Nicolás los bajos,Laboratory,Pathology Lab,,GARS960531YD5,Privada Montes 106 101,San Nicolás los bajos,COAH,84551,1-692-149-8571x180,magdalenaoquendo@example.org,Tier 2 - Standard,2017-08-23,2020-08-22,False,4.9
PRV00331,Dr. José Emilio Botello Mares,Individual,Cardiology,56265167,FUWO921125MXO,Corredor Sandoval 535 Interior 101,San Emiliano de la Montaña,ZAC,91549,1-227-609-4607,aurelio62@example.com,Tier 1 - Preferred,2020-08-15,2023-08-15,True,3.3
PRV00332,Dr. Pilar Villanueva Marín,Individual,Psychiatry,27206698,CAZE171117GKN,Avenida Hidalgo 666 507,San Adán los altos,DGO,11395,(774)876-5866,aldonza43@example.com,Tier 1 - Preferred,2019-08-23,2022-08-22,True,
PRV00333,Dr. Jonás Saiz Tamez,Individual,OB/GYN,26648502,FOMN640719SSH,Calzada República de Corea 785 022,Ecatepec,MEX,71115,762-033-9722,carreradiana@example.org,Tier 2 - Standard,2015-10-14,2016-10-13,True,
PRV00334,Dr. Verónica Trujillo Mora,Individual,Psychiatry,89909992,VORV870804LC4,Retorno Campeche 197 Interior 812,Monterrey,NL,44551,650-852-0799,ojedaroberto@example.org,Tier 1 - Preferred,2016-10-03,2017-10-03,True,3.7
PRV00335,"Industrias Maestas, Almonte y Oquendo - Ensenada",Pharmacy,Specialty Pharmacy,,NIJT151229OBU,"Avenida Sur Garay 255 Edif. 481 , Depto. 221",Ensenada,BC,45065-7624,656.851.0478,,Tier 2 - Standard,2016-11-23,2019-11-23,True,4.6
PRV00336,Dr. Patricio Bahena Ávila,Individual,Psychiatry,36057880,AUOJ100515GRQ,Eje vial Yucatán 009 418,Guanajuato,GTO,87812-9392,+86(0)1567785750,munguiaemilio@example.com,Out of Network,2020-11-17,2024-11-16,True,4.9
PRV00337,Dr. Miriam Mesa Olivárez,Individual,Radiology,64991406,CEOV360622DGG,Andador Gastélum 348 523,Vieja República Checa,QROO,58874,488-133-0879x38884,mariselazaragoza@example.org,Out of Network,2019-03-10,2024-03-08,True,4.9
PRV00338,Dr. Pilar Domínguez Bustos,Individual,Internal Medicine,30801643,PEGR7409111U7,"Calle Abrego 634 Edif. 655 , Depto. 499",Vieja Camerún,CHIH,67003,763-747-6798x0403,clara06@example.org,Tier 1 - Preferred,2015-11-18,2018-11-17,True,3.5
PRV00339,Dr. Fidel Haro Gallardo,Individual,Cardiology,92736607,SUKU361028ZLT,Viaducto Villanueva 491 197,Santa Catarina,NL,72471-0287,1-137-640-9040x804,ucaban@example.net,Tier 1 - Preferred,2018-11-13,2021-11-12,True,
PRV00340,Grupo Olivas-Villegas - San Fabiola los altos,Clinic,Urgent Care Clinic,,DAGN901026L1T,Prolongación Bangladesh 589 Interior 551,San Fabiola los altos,CHIH,31725,788.921.3092,,Tier 1 - Preferred,2016-08-28,2018-08-28,True,4.5
PRV00341,"Corporacin Guajardo, Gil y Coronado - Vieja Jordania",Clinic,Walk-in Clinic,,CABW270910G86,Privada Norte Vallejo 244 Interior 681,Vieja Jordania,TAB,22718,09702532988,guillenmarco-antonio@example.org,Tier 2 - Standard,2018-06-24,2020-06-23,True,4.2
PRV00342,Barajas y Salcedo S. R.L. de C.V. - San Isaac de la Montaña,Hospital,Specialty Hospital,,YODE111102RTY,"Viaducto Mongolia 482 Edif. 046 , Depto. 408",San Isaac de la Montaña,OAX,07744-5243,(944)620-7550x74994,nataliarosales@example.org,Tier 2 - Standard,2019-09-15,2024-09-13,False,4.6
PRV00343,Dr. Rocío Cano Campos,Individual,Psychiatry,29724879,EOWW001208HJX,Diagonal República Federal Democrática de Nepal 275 428,Nueva Emiratos Árabes Unidos,HGO,70277,972-083-7840x37216,tperales@example.org,Tier 1 - Preferred,2023-05-15,2025-05-14,True,
PRV00344,Dr. Olga Hinojosa Acosta,Individual,Rheumatology,87060725,JEVD600814ECF,Callejón Guinea Ecuatorial 230 Interior 748,San Esperanza de la Montaña,DGO,96271,052-767-1534x85073,eugeniaduenas@example.net,Tier 2 - Standard,2023-06-22,2025-06-21,True,4.2
PRV00345,Carrión-Holguín y Asociados - Guanajuato,Laboratory,Clinical Laboratory,,FAQC0508260S7,"Diagonal Gabón 407 Edif. 609 , Depto. 836",Guanajuato,GTO,40005,557.121.4180x313,marianoparedes@example.com,Tier 1 - Preferred,2022-12-27,2023-12-27,True,3.3
PRV00346,Rocha y Barrientos A.C. - Veracruz,Imaging Center,CT Scan Center,,UAUE1711097JA,Corredor Olivera 266 Interior 156,Veracruz,VER,03914-7324,(793)546-0988,qroque@example.com,Tier 1 - Preferred,2018-11-26,2020-11-25,True,4.1
PRV00347,Dr. Federico de Jesús Rangel,Individual,Infectious Disease,86066722,KUND601125Z5O,"Calle Sur Rivero 908 Edif. 673 , Depto. 609",Mérida,YUC,35713,(218)427-9526,estela07@example.org,Tier 1 - Preferred,2019-04-25,2021-04-24,False,
PRV00348,Dr. Minerva Rojo Nájera,Individual,Ophthalmology,80802233,WEQH650930K3Q,Privada Durango 960 Interior 544,Ensenada,BC,66303,734.135.0366x317,silvia61@example.org,Tier 2 - Standard,2023-07-30,2025-07-29,True,
PRV00349,Dr. Miguel Gaitán Ybarra,Individual,Ophthalmology,47180202,OUJR621115XCB,Privada México 622 731,San Concepción de la Montaña,GRO,81484,1-905-025-3570,rafaeloquendo@example.com,Tier 1 - Preferred,2018-11-06,2021-11-05,True,4.0
PRV00350,Club Iglesias-Rodríquez - Celaya,Hospital,Women's Hospital,,JISA2201208XH,"Avenida Abrego 019 Edif. 230 , Depto. 205",Celaya,GTO,55259-2706,665.931.5176x399,,Tier 1 - Preferred,2023-07-01,2025-06-30,True,4.8
PRV00351,Olivera A.C. - Vieja Nueva Zelandia,Clinic,Multi-Specialty Clinic,,OUGV65032680D,Pasaje Colima 890 Interior 007,Vieja Nueva Zelandia,GRO,64787-4038,08725353862,,Tier 1 - Preferred,2023-07-14,2027-07-13,False,
PRV00352,Dr. Nayeli Flores Llamas,Individual,Internal Medicine,69303175,NORA4501060EO,"Circunvalación San Luis Potosí 259 Edif. 744 , Depto. 653",Querétaro,QRO,64430,(592)235-7676,alejandro57@example.org,Out of Network,2021-06-21,2022-06-21,True,3.3
PRV00353,Dr. Rocío Villarreal Archuleta,Individual,Infectious Disease,56925941,IAVX311213R4D,Andador Chihuahua 150 300,Toluca,MEX,08881-0868,649.050.2059,evaescalante@example.org,Tier 1 - Preferred,2016-02-09,2018-02-08,True,3.9
PRV00354,Barrientos-Verduzco A.C. - San Miguel los bajos,Clinic,Multi-Specialty Clinic,,UAQW170628YEQ,Callejón Sur Hernández 861 063,San Miguel los bajos,TLAX,29640,(129)813-1249x5956,vallejosergio@example.com,Out of Network,2021-03-21,2022-03-21,True,4.8
PRV00355,"Curiel, Leal y Quiñones - San Israel los bajos",Hospital,Cardiac Center,,XAWZ831101PU0,Boulevard Malta 479 998,San Israel los bajos,TAB,76248-6440,(152)764-6344x8681,dulcetello@example.org,Tier 2 - Standard,2022-02-10,2024-02-10,True,3.7
PRV00356,Dr. Jonás Laureano Figueroa,Individual,Internal Medicine,71395966,MOZF8412146GB,"Eje vial Sur Zavala 283 Edif. 438 , Depto. 242",Vieja Gambia,BCS,16925-4500,06294720857,reneapodaca@example.net,Tier 1 - Preferred,2019-06-28,2024-06-26,False,
PRV00357,Arenas-Arriaga S.C. - San Pedro Garza García,Imaging Center,Diagnostic Imaging,,OAOZ100126PGT,"Peatonal Durango 539 Edif. 409 , Depto. 575",San Pedro Garza García,NL,13752-3858,(915)412-9345x0233,,Tier 2 - Standard,2018-12-28,2023-12-27,True,4.6
PRV00358,Santacruz-Salgado - Nueva Kazajstán,Imaging Center,Diagnostic Imaging,,YIBK24032770Y,Retorno Figueroa 758 530,Nueva Kazajstán,TLAX,99629-5117,(513)116-6073,barrientoscarolina@example.net,Tier 1 - Preferred,2019-05-25,2024-05-23,True,3.3
PRV00359,Nájera y Escamilla e Hijos - San Adalberto de la Montaña,Clinic,Walk-in Clinic,,XEWK801007LNJ,"Continuación Ayala 279 Edif. 081 , Depto. 601",San Adalberto de la Montaña,GRO,92334-8002,073-955-1115x87474,ricoesther@example.net,Tier 2 - Standard,2020-08-04,2025-08-03,True,3.6
PRV00360,Dr. Concepción García Sáenz,Individual,Emergency Medicine,76278701,BAVU2310280N9,Prolongación Baja California 626 Interior 292,Nueva Afganistán,NAY,89510-4247,539-447-4052x18473,,Tier 2 - Standard,2020-04-21,2024-04-20,True,4.0
PRV00361,Zepeda-Garica S. R.L. de C.V. - Progreso,Clinic,Multi-Specialty Clinic,,WORF130801YH2,"Circuito Bueno 936 Edif. 043 , Depto. 650",Progreso,YUC,33613,02925164324,verdugonicolas@example.com,Tier 2 - Standard,2021-02-27,2025-02-26,True,
PRV00362,Dr. Víctor Trujillo Pedroza,Individual,Emergency Medicine,54243939,NECX581127MM0,Periférico Sur Meraz 941 Interior 890,San Benjamín de la Montaña,COL,86083-0434,(750)182-3550x2368,,Tier 1 - Preferred,2017-03-02,2022-03-01,True,
PRV00363,Proyectos Arriaga y Mares - San Rosa los bajos,Clinic,Multi-Specialty Clinic,,IIFP1609282X1,Viaducto Zamora 808 Interior 458,San Rosa los bajos,CHIS,43249-8911,(390)782-8257x991,kgallegos@example.org,Tier 2 - Standard,2017-10-03,2022-10-02,True,3.1
PRV00364,Dr. Estela Corral Otero,Individual,Emergency Medicine,96834202,RICT680914RS6,Circunvalación Treviño 610 Interior 679,San Yeni los bajos,AGS,30060,(454)954-9118x092,pcantu@example.com,Out of Network,2019-10-20,2021-10-19,False,
PRV00365,"Griego, Torres y Chapa - Nezahualcóyotl",Hospital,Cardiac Center,,CIYL751219DCT,"Diagonal Sur Bonilla 125 Edif. 394 , Depto. 728",Nezahualcóyotl,MEX,86524,(780)988-1241x7802,cortezgeorgina@example.com,Out of Network,2024-04-06,2026-04-06,True,4.2
PRV00366,Salcedo-Mora - San Natividad de la Montaña,Hospital,Women's Hospital,,AAHU820304F3D,Privada Morelos 760 213,San Natividad de la Montaña,COL,55816-9098,143.817.2883x343,,Tier 1 - Preferred,2015-11-17,2016-11-16,False,
PRV00367,Dr. Adán Ávalos Baeza,Individual,Radiology,22146532,FEVT560325J3M,Cerrada Tabasco 075 Interior 976,San Humberto los altos,MOR,91285,695-647-7718x06249,solanomaria-del-carmen@example.com,Out of Network,2018-11-02,2022-11-01,True,4.6
PRV00368,"Industrias Varela, Arce y Iglesias - Vieja República de Macedonia del Norte",Clinic,Multi-Specialty Clinic,,GOIR570325LX1,"Corredor Sur Barrios 378 Edif. 473 , Depto. 260",Vieja República de Macedonia del Norte,TAB,29790-4160,(228)120-1828x32238,ines93@example.org,Tier 2 - Standard,2022-12-03,2024-12-02,False,4.5
PRV00369,Dr. Ernesto Estévez Saiz,Individual,Dermatology,27026761,VUEN940831JAL,Eje vial Chiapas 746 842,Ensenada,BC,63611,(462)891-9904x81596,navamaximiliano@example.com,Tier 2 - Standard,2020-11-27,2021-11-27,True,4.6
PRV00370,Dr. Abel Bravo Mireles,Individual,Neurology,04864950,LAYJ310630SP4,"Andador Zamudio 661 Edif. 177 , Depto. 259",San Martín Texmelucan,PUE,98561,989-520-2488,bernardoarenas@example.org,Tier 2 - Standard,2019-05-12,2024-05-10,True,3.2
PRV00371,Dr. Enrique Castro Delgado,Individual,Family Medicine,16399083,VEQS110814K6H,"Avenida Norte Gallardo 054 Edif. 396 , Depto. 551",Monterrey,NL,25715-0961,(681)961-2654,icasares@example.org,Tier 2 - Standard,2022-04-22,2024-04-21,True,4.4
PRV00372,Corporacin Ramos y Montañez - Nueva Montenegro,Hospital,General Hospital,,DANG110219V6V,Callejón Campeche 770 855,Nueva Montenegro,SIN,77864,1-332-816-8757,jose-carlos57@example.org,Out of Network,2016-07-20,2018-07-20,True,4.9
PRV00373,Dr. Ángela Guajardo Flórez,Individual,Psychiatry,28727157,HUNE241028P5M,"Diagonal Carranza 876 Edif. 680 , Depto. 556",Nueva Kazajstán,GRO,99283,07938436923,alonsobueno@example.net,Tier 1 - Preferred,2022-01-24,2026-01-23,True,
PRV00374,Dr. Indira Valles Piña,Individual,Neurology,16530999,OOQC870303571,Circuito Rico 843 303,Xalapa,VER,74340-2868,754-452-4900x40772,ornelasmarisela@example.net,Tier 1 - Preferred,2019-11-11,2020-11-10,True,3.3
PRV00375,"Navarrete, Cuellar y Jiménez - San Sara de la Montaña",Clinic,Walk-in Clinic,,YIBG781205NA8,Retorno Niger 397 968,San Sara de la Montaña,GRO,61284,(564)998-2452x6279,marisela89@example.com,Tier 1 - Preferred,2020-05-22,2023-05-22,True,3.7
